"%1's Wishlist","قائمة الرغبات %1 's",module,Magento_Wishlist
"We can't specify a wish list item.","لا يمكن تحديد عنصر قائمة الرغبات.",module,Magento_Wishlist
"The product does not exist.","هذا المنتج غير موجود.",module,Magento_Wishlist
"Test Phrase","اختبار العبارة",module,Magento_Wishlist
message,رسالة,module,Magento_Wishlist
Message,رسالة,module,Magento_Wishlist
error-message,"رسالة الخطأ",module,Magento_Wishlist
"Product Exception.","استثناء المنتج.",module,Magento_Wishlist
"Localized Exception.","استثناء المنطقة.",module,Magento_Wishlist
"Are you sure you want to remove this item?","هل أنت متأكد أنك تريد حذف هذا العنصر؟",module,Magento_Wishlist
"Share Wish List","مشاركة قائمة الامنيات",module,Magento_Wishlist
"Add All to Cart","إضافة الكل إلى سلة التسوق",module,Magento_Wishlist
"Update Wish List","تحديث قائمة الأمنيات",module,Magento_Wishlist
"Move to Wishlist","النقل إلى قائمة الأمنيات",module,Magento_Wishlist
"Add to Wish List","أضف لقائمة الرغبات",module,Magento_Wishlist
"View Product","عرض المنتج",module,Magento_Wishlist
Qty,الكميّة,module,Magento_Wishlist
"Add to Cart","أضف لسلة التسوق",module,Magento_Wishlist
Availability,التوفر,module,Magento_Wishlist
"In stock",متوفر,module,Magento_Wishlist
"Out of stock","غير متوفر بالمخزن",module,Magento_Wishlist
Edit,تعديل,module,Magento_Wishlist
"Remove Item","إزالة سلعة",module,Magento_Wishlist
"Remove item","أزل المنتج",module,Magento_Wishlist
"Add to Compare","إضافة إلى المقارنة",module,Magento_Wishlist
"This Wish List has no Items","لاتوجد منتجات في قاءمة الأمنيات",module,Magento_Wishlist
"%1 has been added to your Wish List.","%1 تمت إضافتها إلى قائمة أمنياتك.",module,Magento_Wishlist
"Click <a href=""%1"">here</a> to continue shopping.","<a href=""%1"">اضفط هنا</a> لمواصلة التسوق.",module,Magento_Wishlist
"See Details","عرض التفاصيل",module,Magento_Wishlist
"Options Details","تفاصيل الخيارات",module,Magento_Wishlist
"RSS link to %1's wishlist","رابط RSS الى %1 قائمة الاماني",module,Magento_Wishlist
"RSS Feed","RSS تغذية",module,Magento_Wishlist
Product,المنتج,module,Magento_Wishlist
Back,رجوع,module,Magento_Wishlist
"Wish List is empty now.","قائمة الأمنيات فارغة الآن.",module,Magento_Wishlist
"* Required Fields","* حقول مطلوبة",module,Magento_Wishlist
"Sharing Information","بيانات المشاركة",module,Magento_Wishlist
"Email addresses, separated by commas","عناوين البريد الالكتروني ، تفصل بينها فواصل",module,Magento_Wishlist
"Check here to link an RSS feed to your Wish List.","الاختيار هنا لربط مزود RSS بقائمة أمنياتك.",module,Magento_Wishlist
"Last Added Items","أخر السلع المضافة",module,Magento_Wishlist
"Remove This Item","حذف هذا العنصر",module,Magento_Wishlist
"Go to Wish List","الذهاب إلى قائمة الأمنيات",module,Magento_Wishlist
"You have no items in your wish list.","لا يوجد اي منتجات في قائمة الامنيات الخاصة بك.",module,Magento_Wishlist
"Now Shopping by","تسوق الآن من",theme,frontend/Magento/luma
Previous,السابق,theme,frontend/Magento/luma
Remove,ازالة,theme,frontend/Magento/luma
"Remove This Item","حذف هذا العنصر",theme,frontend/Magento/luma
"Shop By","تصفح عبر",theme,frontend/Magento/luma
"Clear All","إلغاء الكل",theme,frontend/Magento/luma
"Shopping Options","خيارات التسوق",theme,frontend/Magento/luma
"Place Order","إنشاء الطلب",module,Magento_Authorizenet
"Credit Card Information","معلومات بطاقة الائتمان",module,Magento_Braintree
"What is this?","ما هذا؟",module,Magento_Braintree
"Save for later use.","حفظ لاستخدامها في وقت لاحق.",module,Magento_Braintree
"Place Order","إنشاء الطلب",module,Magento_Braintree
"Attention: Captcha is case sensitive.","انتباه: كلمة التحقق حساسة لحالة الأحرف.",module,Magento_Captcha
"Payment Transaction Failed Reminder","فشلت عملية تذكير الدفع",module,Magento_Checkout
"Payment Transaction Failed","فشلت عملية الدفع",module,Magento_Checkout
Reason,السبب,module,Magento_Checkout
"Checkout Type","نوع الشراء",module,Magento_Checkout
Customer:,العميل:,module,Magento_Checkout
Items,المنتجات,module,Magento_Checkout
Total:,الإجمالي:,module,Magento_Checkout
"Billing Address:","عنوان الفاتورة:",module,Magento_Checkout
"Shipping Address:","عنوان الشحن:",module,Magento_Checkout
"Shipping Method:","طريقة الشحن:",module,Magento_Checkout
"Payment Method:","طريقة الدفع:",module,Magento_Checkout
"Date & Time:","التاريخ و الوقت:",module,Magento_Checkout
"Sign In","تسجيل الدخول",module,Magento_Checkout
"Email Address","البريد الإلكتروني",module,Magento_Checkout
Password,"كلمة المرور",module,Magento_Checkout
"Forgot Your Password?","هل نسيت كلمة المرور؟",module,Magento_Checkout
"My billing and shipping address are the same","عنوان الدفع و الاستلام هما عنوان واحد",module,Magento_Checkout
Update,تحديث,module,Magento_Checkout
Cancel,إلغاء,module,Magento_Checkout
"Save in address book","حفظ في دفتر العناوين",module,Magento_Checkout
"Estimated Total","الإجمالي المقدر",module,Magento_Checkout
"You can create an account after checkout.","يمكنك إنشاء حساب بعد إنهاء طلبك.",module,Magento_Checkout
"You already have an account with us. Sign in or continue as guest.","لديك حساب بالفعل معنا. قم بتسجيل الدخول أو الاستمرار كضيف.",module,Magento_Checkout
Login,دخول,module,Magento_Checkout
"See Details","عرض التفاصيل",module,Magento_Checkout
"Options Details","تفاصيل الخيارات",module,Magento_Checkout
Remove,ازالة,module,Magento_Checkout
"Cart Subtotal",الإجمالي,module,Magento_Checkout
"Payment Information","معلومات الدفع",module,Magento_Checkout
"No Payment method available.","لا توجد طريقة دفع متاحة.",module,Magento_Checkout
"You can track your order status by creating an account.","يمكنك تعقب حالة طلبك عن طريق إنشاء حساب.",module,Magento_Checkout
"Place Order","إنشاء الطلب",module,Magento_Checkout
"Forgot an Item?","مسح منتج؟",module,Magento_Checkout
"Edit Your Cart","تعديل سلة التسوق",module,Magento_Checkout
"Ship Here","اشحن هنا",module,Magento_Checkout
"Ship To:","شحن إلى:",module,Magento_Checkout
edit,تعديل,module,Magento_Checkout
"Order Summary","ملخص الطلب",module,Magento_Checkout
"View and Edit Cart","عرض وتعديل السلة",module,Magento_Checkout
"View Details","عرض التفاصيل",module,Magento_Checkout
"Contact Form","نموذج الاتصال",module,Magento_Contact
"Welcome to %store_name","مرحبا بك في %store_name",module,Magento_Customer
"%name,",%name،,module,Magento_Customer
"Welcome to %store_name.","مرحبا بك في %store_name.",module,Magento_Customer
"To sign in to our site, use these credentials during checkout or on the <a href=""%customer_url"">My Account</a> page:","لتسجيل الدخول إلى موقعنا استخدم بيانات الدخول التالية للشراء أو لإدارة <a href=""%customer_url""> عضويتك</a>:",module,Magento_Customer
Email:,"البريد الالكترونى:",module,Magento_Customer
Password:,"الرقم السري:",module,Magento_Customer
"Password you set when creating account","كلمة المرور التي قمت بتعيينها عند إنشاء الحساب",module,Magento_Customer
"Forgot your account password? Click <a href=""%reset_url"">here</a> to reset it.","نسيت كلمة مرور حسابك؟ <a href=""%reset_url"">اضغط هنا</a> لإعادة تعيينها.",module,Magento_Customer
"When you sign in to your account, you will be able to:","عند تسجيل الدخول إلى حسابك، سوف تكون قادراً على:",module,Magento_Customer
"Proceed through checkout faster","أكمل في الشراء الفوري",module,Magento_Customer
"Check the status of orders","التحقق من حالة الطلب",module,Magento_Customer
"View past orders","عرض الطلبات السابقة",module,Magento_Customer
"Store alternative addresses (for shipping to multiple family members and friends)","حفظ عناوين بديلة (للشحن إلى العديد من أفراد العائلة والأصدقاء)",module,Magento_Customer
"Please confirm your %store_name account","تاكيد حسابك في %store_name",module,Magento_Customer
"You must confirm your %customer_email email before you can sign in (link is only valid once):","يجب عليك تأكيد بريدك الإلكتروني %customer_email قبل أن تتمكن من تسجيل الدخول (الرابط صالح فقط لمرة واحدة):",module,Magento_Customer
"Confirm Your Account","تأكيد حسابك",module,Magento_Customer
"Thank you for confirming your %store_name account.","شكرا لك على تأكيد حسابك في %store_name.",module,Magento_Customer
"To sign in to our site and set a password, click on the <a href=""%create_password_url"">link</a>:","لتسجيل الدخول إلى موقعنا وتحديد كلمة المرور، <a href=""%customer_url"">اضغط هنا</a>:",module,Magento_Customer
"Hello,",مرحبا،,module,Magento_Customer
"or call us at <a href=""tel:%store_phone"">%store_phone</a>","أو اتصل بنا على <a href=""tel:%store_phone"">%store_phone</a>",module,Magento_Customer
"Thanks,<br>%store_name","شكرا لك<br>%store_name",module,Magento_Customer
"Reset your %store_name password","إعادة تعيين كلمة المرور في %store_name",module,Magento_Customer
"There was recently a request to change the password for your account.","تم طلب تغيير كلمة المرور مؤخراَ.",module,Magento_Customer
"If you requested this change, set a new password here:","إذا كنت انت من قام بهذا الطلب، اضغط على هذا الرابط:",module,Magento_Customer
"If you did not make this request, you can ignore this email and your password will remain the same.","إذا لم تقم بإجراء هذا الطلب، يمكنك تجاهل هذه الرسالة وكلمة المرور سوف تبقى كما هي.",module,Magento_Customer
"Creating an account has many benefits:","إنشاء حساب له فوائد عديدة:",module,Magento_Customer
"See order and shipping status","متابعة الطلب وحالة الشحن",module,Magento_Customer
"Track order history","الاطلاع على طلباتك السابقة",module,Magento_Customer
"Check out faster","المضي في عملية اسرع",module,Magento_Customer
"Email Address","البريد الإلكتروني",module,Magento_Customer
"Currency Update Warnings","تحذير تعديل بيانات العملة",module,Magento_Directory
Footer,"ذيل الصفحة",module,Magento_Email
"Thank you, %store_name","شكرا لك، %store_name",module,Magento_Email
Header,الترويسة,module,Magento_Email
"Gift Message (optional)","رسالة الإهداء (اختياري)",module,Magento_GiftMessage
To:,إلى:,module,Magento_GiftMessage
From:,من:,module,Magento_GiftMessage
Message:,الرسالة:,module,Magento_GiftMessage
Update,تحديث,module,Magento_GiftMessage
"Gift options","خيارات الهدايا",module,Magento_GiftMessage
Edit,تعديل,module,Magento_GiftMessage
Delete,احذف,module,Magento_GiftMessage
"To begin receiving the newsletter, you must first confirm your subscription by clicking on the following link:","للبدء في إستقبال الرسالة الإخبارية، يجب عليك أولاً تأكيد اشتراك; عن طريق الضغط على الرابط التالي:",module,Magento_Newsletter
"You have been successfully subscribed to our newsletter.","لقد اشتركت في نشرتنا البريدية.",module,Magento_Newsletter
"Newsletter unsubscription success","إلغاء الاشتراك في النشرة البريدية",module,Magento_Newsletter
"You have been unsubscribed from the newsletter.","تم إلغاء اشتراكك من النشرة البريدية.",module,Magento_Newsletter
"Place Order","إنشاء الطلب",module,Magento_OfflinePayments
"Place Order","إنشاء الطلب",module,Magento_Payment
"Forgot an Item?","مسح منتج؟",module,Magento_Payment
"Edit Your Cart","تعديل سلة التسوق",module,Magento_Payment
"%name,",%name،,module,Magento_ProductAlert
"Apply Discount Code","استخدام كود خصم",module,Magento_SalesRule
"Enter discount code","أدخل كود الخصم",module,Magento_SalesRule
"Apply Discount","تطبيق الخصم",module,Magento_SalesRule
"Credit memo for your %store_name order","مذكرة الائتمان لطلبك %store_name",module,Magento_Sales
"%name,",%name،,module,Magento_Sales
"Thank you for your order from %store_name.","شكرا لك على الشراء من %store_name.",module,Magento_Sales
"You can check the status of your order by <a href=""%account_url"">logging into your account</a>.","يمكنك التحقق من حالة طلبك عبر <a href=""%account_url""> تسجيل الدخول إلى حسابك</a>.",module,Magento_Sales
"If you have questions about your order, you can email us at <a href=""mailto:%store_email"">%store_email</a>","إذا كان لديك أسئلة حول الطلب، يمكنك مراسلتنا على <a href=""mailto:%store_email""> %store_email</a>",module,Magento_Sales
"or call us at <a href=""tel:%store_phone"">%store_phone</a>","أو اتصل بنا على <a href=""tel:%store_phone"">%store_phone</a>",module,Magento_Sales
"Your Credit Memo #%creditmemo_id for Order #%order_id","مذكره الإئتمان رقم #%creditmemo_id لأمر #%order_id",module,Magento_Sales
"Billing Info","بيانات الدفع",module,Magento_Sales
"Shipping Info","بيانات الشحن",module,Magento_Sales
"Update to your %store_name credit memo","تحديث لمذكرة الائتمان الخاصة بك %store_name",module,Magento_Sales
"Your order #%increment_id has been updated with a status of <strong>%order_status</strong>.","طلبك #%increment_id تم تحديث حالته إلى <strong>%order_status</strong>.",module,Magento_Sales
"Invoice for your %store_name order","فاتورة لطلبك %store_name",module,Magento_Sales
"Your Invoice #%invoice_id for Order #%order_id","فاتورتك #%invoice_id للطلب #%order_id",module,Magento_Sales
"Update to your %store_name invoice","تحديث للفاتورة %store_name",module,Magento_Sales
"Your %store_name order confirmation","تأكيد طلبك في %store_name",module,Magento_Sales
"%customer_name,",%customer_name،,module,Magento_Sales
"Once your package ships we will send you a tracking number.","سوف نرسلك لم رقم بوليصة الشحن فور شحن طلبكم.",module,Magento_Sales
"Your Order <span class=""no-link"">#%increment_id</span>","طلبك <span class=""no-link"">#%increment_id</span>",module,Magento_Sales
"Placed on <span class=""no-link"">%created_at</span>","بتاريخ <span class=""no-link"">%created_at</span>",module,Magento_Sales
"Update to your %store_name order","تحديث طلبك في %store_name",module,Magento_Sales
"Your %store_name order has shipped","لقد تم شحن طلبك %store_name",module,Magento_Sales
"Your shipping confirmation is below. Thank you again for your business.","تأكيد الشحن الخاص بك أدناه. أشكركم مرة أخرى على عملك.",module,Magento_Sales
"Your Shipment #%shipment_id for Order #%order_id","شحنتك #%shipment_id لطلب رقم #%order_id",module,Magento_Sales
"Update to your %store_name shipment","تحديث للشحنة الخاصة بك %store_name",module,Magento_Sales
"%name,",%name،,module,Magento_SendFriend
"See our Shipping Policy","الاطلاع على ""سياسة الشحن""",module,Magento_Shipping
"%name,",%name،,module,Magento_Theme
"Welcome to %store_name.","مرحبا بك في %store_name.",module,Magento_Theme
"To sign in to our site, use these credentials during checkout or on the <a href=""%customer_url"">My Account</a> page:","لتسجيل الدخول إلى موقعنا استخدم بيانات الدخول التالية للشراء أو لإدارة <a href=""%customer_url""> عضويتك</a>:",module,Magento_Theme
Email:,"البريد الإلكتروني:",module,Magento_Theme
Password:,"كلمة السر:",module,Magento_Theme
"Password you set when creating account","كلمة المرور التي قمت بتعيينها عند إنشاء الحساب",module,Magento_Theme
"Forgot your account password? Click <a href=""%reset_url"">here</a> to reset it.","نسيت كلمة مرور حسابك؟ <a href=""%reset_url"">اضغط هنا</a> لإعادة تعيينها.",module,Magento_Theme
"When you sign in to your account, you will be able to:","عند تسجيل الدخول إلى حسابك، سوف تكون قادراً على:",module,Magento_Theme
"Proceed through checkout faster","أكمل في الشراء الفوري",module,Magento_Theme
"Check the status of orders","التحقق من حالة الطلب",module,Magento_Theme
"View past orders","عرض الطلبات السابقة",module,Magento_Theme
"Store alternative addresses (for shipping to multiple family members and friends)","حفظ عناوين بديلة (للشحن إلى العديد من أفراد العائلة والأصدقاء)",module,Magento_Theme
"Changes have been made to this section that have not been saved.","تم إجراء تغييرات في هذا القسم و التي لم يتم حفظها.",module,Magento_Ui
"This tab contains invalid data. Please resolve this before saving.","تحتوي علامة التبويب هذه على بيانات غير صالحة. الرجاء حل هذه قبل الحفظ.",module,Magento_Ui
Assign,إسناد,module,Magento_Ui
Options,الخيارات,module,Magento_Ui
"records found","تم العثور على سجلات",module,Magento_Ui
selected,مُحدد,module,Magento_Ui
of,من,module,Magento_Ui
Filters,تصفيات,module,Magento_Ui
"Password Reset Confirmation for %name","تأكيد إعادة تعيين كلمة المرور ل %name",module,Magento_User
"%name,",%name،,module,Magento_User
"There was recently a request to change the password for your account.","تم طلب تغيير كلمة المرور الخاصة بك مؤخراَ.",module,Magento_User
"If you requested this change, reset your password here:","إذا كنت انت من قام بطلب كلمة استرجاع كلمة المرور، فضلاً اضغط هنا:",module,Magento_User
"If you did not make this request, you can ignore this email and your password will remain the same.","إذا لم تقم بإجراء هذا الطلب، يمكنك تجاهل هذا البريد الإلكتروني وكلمة المرور الخاصة بك وسوف تبقى كما هي.",module,Magento_User
"Thank you,","شكرا لك،",module,Magento_User
"New %changes for %user_name","جديد %changes لـ %user_name",module,Magento_User
"Hello,","مرحبا،,",module,Magento_User
"We have received a request to change the following information associated with your account at %store_name: %changes.","لقد تلقينا طلبا لتغيير المعلومات التالية المرتبطة بالحساب الخاص بك في %store_name: %changes.",module,Magento_User
"If you have not authorized this action, please contact us immediately at %store_email","إذا لم يسمح لك بهذا الإجراء، الرجاء الاتصال بنا مباشرة على %store_email",module,Magento_User
"or call us at %store_phone","أو اتصل بنا على %store_phone",module,Magento_User
"Thanks,","شكراً,",module,Magento_User
"Take a look at %customer_name's Wish List","%customer_name's الإطلاع على قائمة أمنيات",module,Magento_Wishlist
"%customer_name wants to share this Wish List from %store_name with you:","%customer_name يريد أن يشارككم قائمة الأمنيات هذه من %store_name:",module,Magento_Wishlist
"Message from %customer_name:","رسالة من %customer_name:",module,Magento_Wishlist
"View all Wish List items","عرض كافة عناصر قائمة الأمنيات",module,Magento_Wishlist
"Welcome to %store_name","مرحبا بك في %store_name",theme,frontend/Magento/luma
"%name,",%name،,theme,frontend/Magento/luma
"Welcome to %store_name.","مرحبا بك في %store_name.",theme,frontend/Magento/luma
"To sign in to our site, use these credentials during checkout or on the <a href=""%customer_url"">My Account</a> page:","لتسجيل الدخول إلى موقعنا استخدم بيانات الدخول التالية للشراء أو لإدارة <a href=""%customer_url""> عضويتك</a>:",theme,frontend/Magento/luma
Email:,"البريد الإلكتروني:",theme,frontend/Magento/luma
Password:,"كلمة السر:",theme,frontend/Magento/luma
"Password you set when creating account","كلمة المرور التي قمت بتعيينها عند إنشاء الحساب",theme,frontend/Magento/luma
"Forgot your account password? Click <a href=""%reset_url"">here</a> to reset it.","نسيت كلمة مرور حسابك؟ اضغط <a href=""%reset_url""> هنا</a> لإعادة تعيينها.",theme,frontend/Magento/luma
"When you sign in to your account, you will be able to:","عند تسجيل الدخول إلى حسابك، سوف تكون قادراً على:",theme,frontend/Magento/luma
"Quick Checkout","إتمام الشراء الفوري",theme,frontend/Magento/luma
"Proceed through checkout faster","أكمل في الشراء الفوري",theme,frontend/Magento/luma
"Order Status","حالات الطلب",theme,frontend/Magento/luma
"Check the status of orders","التحقق من حالة الطلب",theme,frontend/Magento/luma
"Manage Addresses","إدارة العناوين",theme,frontend/Magento/luma
"Store alternative addresses","حفظ عناوين بديلة",theme,frontend/Magento/luma
"For shipping to multiple family members and friends","للشحن إلى العديد من أفراد العائلة والأصدقاء",theme,frontend/Magento/luma
"Order History","سجل الطلبات",theme,frontend/Magento/luma
"View past orders","عرض الطلبات السابقة",theme,frontend/Magento/luma
Footer,"ذيل الصفحة",theme,frontend/Magento/luma
"About Us","من نحن",theme,frontend/Magento/luma
"Customer Service","خدمة العملاء",theme,frontend/Magento/luma
"<a href=""tel:%store_phone"">%store_phone</a>","<a href=""tel:%store_phone""> %store_phone</a>",theme,frontend/Magento/luma
"Hours of Operation:<br /><span class=""no-link"">%store_hours</span>.","ساعات العمل: < br/> <span class=""no-link"">%store_hours</span>.",theme,frontend/Magento/luma
"Credit memo for your %store_name order","مذكرة الائتمان لطلبك %store_name",theme,frontend/Magento/luma
"Thank you for your order from %store_name.","شكرا لك على الشراء من %store_name.",theme,frontend/Magento/luma
"You can check the status of your order by <a href=""%account_url"">logging into your account</a>.","يمكنك التحقق من حالة طلبك عبر <a href=""%account_url""> تسجيل الدخول إلى حسابك</a>.",theme,frontend/Magento/luma
"If you have questions about your order, you can email us at <a href=""mailto:%store_email"">%store_email</a>.","إذا كان لديك أسئلة حول الطلب، يمكنك مراسلتنا على <a href=""mailto:%store_email""> %store_email</a>.",theme,frontend/Magento/luma
"Your Credit Memo #%creditmemo_id for Order #%order_id","مذكره الإئتمان رقم #%creditmemo_id لأمر #%order_id",theme,frontend/Magento/luma
"Billing Info","بيانات الدفع",theme,frontend/Magento/luma
"Shipping Info","بيانات الشحن",theme,frontend/Magento/luma
"Payment Method","طريقة الدفع",theme,frontend/Magento/luma
"Shipping Method","طريقة الشحن",theme,frontend/Magento/luma
"Update to your %store_name credit memo","تحديث لمذكرة الائتمان الخاصة بك %store_name",theme,frontend/Magento/luma
"Your order #%increment_id has been updated with a status of <strong>%order_status</strong>.","طلبك #%increment_id تم تحديث حالته إلى <strong>%order_status</strong>.",theme,frontend/Magento/luma
"Invoice for your %store_name order","فاتورة لطلبك %store_name",theme,frontend/Magento/luma
"Your Invoice #%invoice_id for Order #%order_id","فاتورتك #%invoice_id للطلب #%order_id",theme,frontend/Magento/luma
"Update to your %store_name invoice","تحديث للفاتورة %store_name",theme,frontend/Magento/luma
"Your %store_name order confirmation","تأكيد طلبك في %store_name",theme,frontend/Magento/luma
"%customer_name,",%customer_name،,theme,frontend/Magento/luma
"Once your package ships we will send you a tracking number.","سوف نرسل لكم رقم بوليصة الشحن فور شحن طلبك.",theme,frontend/Magento/luma
"Your Order <span class=""no-link"">#%increment_id</span>","طلبك <span class=""no-link"">#%increment_id</span>",theme,frontend/Magento/luma
"Placed on <span class=""no-link"">%created_at</span>","وضع في <span class=""no-link"">%created_at</span>",theme,frontend/Magento/luma
"Update to your %store_name order","تحديث النظام الخاص بك %store_name",theme,frontend/Magento/luma
"Your %store_name order has shipped","لقد تم شحن طلبك %store_name",theme,frontend/Magento/luma
"Your shipping confirmation is below. Thank you again for your business.","تأكيد الشحن الخاص بك أدناه. أشكركم مرة أخرى على عملك.",theme,frontend/Magento/luma
"Your Shipment #%shipment_id for Order #%order_id","شحنتك #%shipment_id لطلب رقم #%order_id",theme,frontend/Magento/luma
"Update to your %store_name shipment","تحديث للشحنة الخاصة بك %store_name",theme,frontend/Magento/luma
"Sorry, but something went wrong. Please contact the seller.","آسف، ولكن حدث شيء خاطئ خاطئ. الرجاء الاتصال بالبائع.",module,Magento_Authorizenet
"We could not detect a size.","تعذر الكشف عن الحجم.",module,Magento_Backend
"We don't recognize or support this file extension type.","لم نتعرف او ندعم ملحق هذا الملف.",module,Magento_Backend
"This payment is not available","طريقة الدفع غير متوفرة",module,Magento_Braintree
"Please try again with another form of payment.","الرجاء المحاولة مرة أخرى بطريقة دفع أخرى.",module,Magento_Braintree
"Sorry, but something went wrong.","عفواً، حدث خطأ.",module,Magento_Braintree
"Add Products to New Option","إضافة المنتجات إلى خيار جديد",module,Magento_Bundle
"Add Products to Option ""%1""","إضافة المنتجات إلى الخيار ""%1""",module,Magento_Bundle
"Warning message","رسالة تحذير",module,Magento_Catalog
Submit,إرسال,module,Magento_Catalog
"We don't recognize or support this file extension type.","لم نتعرف او ندعم إمتداد هذا الملف.",module,Magento_Catalog
"Configure Product","إعدادات المنتج",module,Magento_Catalog
OK,موافق,module,Magento_Catalog
"This value does not follow the specified format (for example, 200X300).","هذه القيمة لا تتبع التنسيق المحدد (على سبيل المثال، 200 × 300).",module,Magento_Catalog
"Select type of option.","حدد نوع الخيار.",module,Magento_Catalog
"Please add rows to option.","الرجاء إضافة صفوف إلى الخيار.",module,Magento_Catalog
"Please select items.","يرجى تحديد الأصناف.",module,Magento_Catalog
"Choose existing category.","اختر تصنيف موجود.",module,Magento_Catalog
"Image Detail","تفاصيل الصورة",module,Magento_Catalog
Adding...,إضافة...,module,Magento_Catalog
Added,"تمت الاضافه",module,Magento_Catalog
"does not implement Storage Interface","لا يقوم بتطبيق ""واجهة التخزين""",module,Magento_Catalog
"unselect all","إلغاء تحديد الكل",module,Magento_Catalog
Close,إغلاق,module,Magento_CheckoutAgreements
"Provided Zip/Postal Code seems to be invalid.","من الواضح ان الرمز البريدي غير صحيح.",module,Magento_Checkout
"If you believe it is the right one you can ignore this notice.","إذا كنت متاكد بانه صحيح، تجاهل هذه الملحوظة.",module,Magento_Checkout
"New Address","عنوان جديد",module,Magento_Checkout
"Are you sure you would like to remove this item from the shopping cart?","هل أنت متأكد من إلغاء هذا العنصر من سلة التسوق؟",module,Magento_Checkout
"Review & Payments","مراجعة ودفع",module,Magento_Checkout
"Select a new payment method","اختر وسيلة دفع جديدة",module,Magento_Checkout
Shipping,الشحن,module,Magento_Checkout
"Save Address","حفظ عنوان",module,Magento_Checkout
"Please specify a shipping method.","يرجى تحديد طريقة الشحن.",module,Magento_Checkout
"We could not detect a size.","تعذر الكشف عن الحجم.",module,Magento_Cms
"New Product Review","مراجعة المنتج الجديد",module,Magento_ConfigurableProduct
"Here are the products you're about to create.","فيما يلي المنتجات التي كنت على وشك إنشاؤها.",module,Magento_ConfigurableProduct
"You created these products for this configuration.","قمت بإنشاء هذه المنتجات لهذا التكوين.",module,Magento_ConfigurableProduct
"Disassociated Products","منتجات غير مرتبطة",module,Magento_ConfigurableProduct
"These products are not associated.","هذه المنتجات غير مرتبطة.",module,Magento_ConfigurableProduct
"Disable Product","تعطيل المنتج",module,Magento_ConfigurableProduct
"Enable Product","تمكين المنتج",module,Magento_ConfigurableProduct
"Incl. Tax","شامل الضريبة",module,Magento_ConfigurableProduct
"Choose a new product to delete and replace the current product configuration.","اختر منتج جديد لحذفه واستبدال التكوين الحالي للمنتج.",module,Magento_ConfigurableProduct
"An attribute has been removed. This attribute will no longer appear in your configurations.","لقد تمت إزالة الخصائص. لن تعد تظهر هذه الخصائص في التكوينات الخاصة بك.",module,Magento_ConfigurableProduct
"Select options for all attributes or remove unused attributes.","حدد الخيارات لكافة السمات أو ازل السمات الغير المستخدمة.",module,Magento_ConfigurableProduct
"Please select attribute for {section} section.","الرجاء تحديد سمة للقسم {section}.",module,Magento_ConfigurableProduct
"Please fill in the values for {section} section.","الرجاء تعبئة القيم الخاصة بقسم {section}.",module,Magento_ConfigurableProduct
"Please fill-in correct values.","الرجاء تعبئة القيم الصحيحة.",module,Magento_ConfigurableProduct
"Please select image(s) for your attribute.","الرجاء تحديد صور أو صورة للسمة الخاصة بك.",module,Magento_ConfigurableProduct
"Please choose image(s).","الرجاء اختيار صور أو صورة.",module,Magento_ConfigurableProduct
"We could not detect a size.","تعذر الكشف عن الحجم.",module,Magento_ConfigurableProduct
"We don't recognize or support this file extension type.","لم نتعرف او ندعم إمتداد هذا الملف.",module,Magento_ConfigurableProduct
"Please select attribute(s).","الرجاء إختيار خصائص.",module,Magento_ConfigurableProduct
"Generate Products","إنشاء منتجات",module,Magento_ConfigurableProduct
"Something went wrong.","حدث خطأ ما.",module,Magento_ConfigurableProduct
save,حفظ,module,Magento_ConfigurableProduct
"Are you sure you want to do this?","هل أنت متأكد أنك تريد فعل ذلك؟",module,Magento_Customer
"Are you sure you want to delete this address?","هل أنت متأكد أنك تريد حذف هذا العنوان؟",module,Magento_Customer
Weak,ضعيف,module,Magento_Customer
Medium,متوسطة,module,Magento_Customer
Strong,قوي,module,Magento_Customer
"Very Strong","قوي جداً",module,Magento_Customer
"Guest checkout is disabled.","الشراء كزائر غير مفعلة في الوقت الحالي.",module,Magento_Customer
"We could not detect a size.","تعذر الكشف عن الحجم.",module,Magento_Downloadable
"Sorry, something went wrong. Please try again later.","آسف، حدث خطأ ما. الرجاء المحاولة مرة أخرى لاحقاً.",module,Magento_Integration
Allow,سماح,module,Magento_Integration
Done,انتهى,module,Magento_Integration
"We can't complete your order because you don't have a payment method set up.","لا يمكننا إكمال الطلب الخاص بك لأنك لا تملك وسيلة دفع معدة مسبقاً.",module,Magento_Multishipping
"Please choose a payment method.","الرجاء اختيار طريقة الدفع.",module,Magento_Multishipping
"Please enter a valid credit card type number.","الرجاء إدخال نوع رقم بطاقة ائتمان بشكل صحيح.",module,Magento_Payment
"Please enter a valid credit card number.","الرجاء ادخال رقم بطاقه الائتمان",module,Magento_Payment
"Sorry, something went wrong.","آسف، حدث خطأ ما.",module,Magento_Paypal
"Sorry, something went wrong. Please try again later.","آسف، حدث خطأ ما. الرجاء المحاولة مرة أخرى لاحقاً.",module,Magento_Paypal
Save,حفظ,module,Magento_ProductVideo
Cancel,إلغاء,module,Magento_ProductVideo
Delete,احذف,module,Magento_ProductVideo
"Images and Videos","الصور وملفات الفيديو",module,Magento_ProductVideo
"This won't take long . . .","هذا لن يستغرق وقتاً طويلاً . . .",module,Magento_Rule
